"id","name","geom"
200,"Yukarı","0101000020E610000018D9846A39F43E40E0E64306A8424440"
201,"Hayrettin","0101000020E6100000A1A98DA0E7093F40707209D16B3E4440"
202,"Karaahmetler","0101000020E6100000263D6766C1413F401D16B4DA0D3C4440"
203,"Yukarı Tosunlar","0101000020E6100000927A4FE5B4FF3E404453D1B3B4454440"
204,"Mandıra","0101000020E6100000ED90AC0D5FFE3E40FF55ECD4014A4440"
205,"Alasınır","0101000020E61000000DCDD0D3DB5A3F400EEBD7E77B474440"
206,"Acemler","0101000020E61000006DB2A1F6B6F63E40199128B4AC434440"
207,"Dereköy","0101000020E61000009AB745F4C6003F40BB75487BCD434440"
208,"Yalamalar","0101000020E61000003A0C416903153F40E1CBE957DF324440"
209,"Demirciler","0101000020E61000006A172E066A603F400EFF44C07C444440"
210,"Parmaksızlar","0101000020E61000006FC78AD0BE303F40606C6B555C344440"
211,"Dere","0101000020E61000000DBB39A638503F408A01124DA0494440"
212,"Yeğenderesi","0101000020E6100000090E791563123F40D8C523A7654B4440"
213,"Yarbaşı","0101000020E6100000CE16105A0FF73E4008CA6DFB1E494440"
214,"Seyitaliler","0101000020E61000007CD3F4D901293F408A198634CF4C4440"
215,"Haftasızlar","0101000020E61000005348E81D5DED3E40D9C81A9A57494440"
216,"Kıngılar","0101000020E61000007CB8E4B853403F40B2513129993B4440"
217,"Dere","0101000020E61000007A96D695854D3F4017E5E324DE3C4440"
218,"Tatarlar","0101000020E61000007E294D94CEFB3E40BAAE4E84C3484440"
219,"Aşağı Güney","0101000020E6100000CC9717601F2B3F409DD9AED0074C4440"
220,"Ekincik","0101000020E6100000803E366ED6713F4082300109D43E4440"
221,"Kayapınar","0101000020E6100000504E59F21D273F409F605A2FE14D4440"
222,"Halaköy","0101000020E61000004A0DC8B9A8033F40DBE09FADDE424440"
223,"Hasankahyalar","0101000020E610000029E78BBD17253F400FBB4AD290394440"
224,"Erçeşler","0101000020E610000040773870BD5E3F406ECFE27B353E4440"
225,"Hamitler","0101000020E6100000F6D445651E143F40CA4EE4EE184B4440"
226,"Alaçam","0101000020E6100000C25E72ED55F93E407D7D080500494440"
227,"Aşağıkavak","0101000020E610000099034E000F1C3F406ADD06B5DF434440"
228,"Gökören","0101000020E610000070DE495524103F40BE4EEACBD2394440"
229,"Elmacılar","0101000020E61000008AEF1F668A0C3F40F7EF5586CC2F4440"
230,"Akbaşlar","0101000020E61000008DABDBEA83463F40B5577AC8EF384440"
231,"Yukarı Güney","0101000020E61000005010864BD82C3F40ABBAFDA83C4C4440"
232,"Madenpaşalar","0101000020E610000033D5DD86620C3F40FCA47FEE70494440"
233,"Kuzören","0101000020E6100000BD5873DB190D3F40D12AE917DB3E4440"
234,"Mongoşlar","0101000020E610000078EE3D5C72103F40B62E35423F2E4440"
235,"Aşağı Dedeğan","0101000020E6100000611CB7F358243F40B2F4A10BEA4F4440"
236,"Şamullar","0101000020E6100000ACA11EEC5E223F406CB2463D44384440"
237,"Alanbaşı","0101000020E61000001D588E90816A3F40251301987C3F4440"
238,"İmamlar","0101000020E6100000CDB9CAC97A483F40EEA6A503A3334440"
239,"Küsem","0101000020E61000002C634337FB733F40CFB9803C603B4440"
240,"Safiler","0101000020E610000039CE12094B173F402DA2DC6C624B4440"
241,"Küçük","0101000020E610000074E2BC491D5E3F403AD67BE019434440"
242,"Dereceören","0101000020E6100000883A62E3B01A3F4061527C7C42454440"
243,"Karaağaç","0101000020E61000009C0A027514573F4080DCD9B2D73F4440"
244,"Tanyolu","0101000020E6100000EFC3E688210C3F40B043EB973E434440"
245,"Köseler","0101000020E6100000A450BB044CE73E4072474959D0474440"
246,"Alıç","0101000020E61000005CF9D115111A3F40DAA38169623B4440"
247,"Kahyalar","0101000020E61000008D2D5FF29A363F40BA5972CBFD334440"
248,"Caferler","0101000020E61000001846D50A2E5F3F405C7D2BC885464440"
249,"Muratlar","0101000020E61000005C99A6BEE2713F403FF4EED984414440"
250,"Abdular","0101000020E6100000E451859A7C1E3F4013526D26954C4440"
251,"Dibekhanı","0101000020E6100000FA0CA837A3363F40888ED3C6C7404440"
252,"Hamzalar","0101000020E610000007BC276AC4653F407F187CF54C404440"
253,"Dedeler","0101000020E6100000178046E9D20F3F4043EAD1AF08404440"
254,"Karaibrahim","0101000020E61000002B6B9BE271033F40BF373C73C53B4440"
255,"Aşağı Alpağut","0101000020E6100000A01E36EC523E3F40715FBD40FF454440"
256,"Çayköy","0101000020E6100000F8EDDA94E10A3F4011C64FE3DE4A4440"
257,"Damlar","0101000020E61000004687760426143F40B8BDEEBE74424440"
258,"Kadılar","0101000020E61000007B174A8160613F40D79B621FAE3C4440"
259,"Asarlık","0101000020E61000000D422F922C0C3F4052103CBEBD374440"
260,"Hacıköy","0101000020E6100000B06AB52C04203F409CC7BCE9F14B4440"
261,"Okuşlar","0101000020E610000000DCD1A4B9663F40A167B3EA733F4440"
262,"Karacasu Mandırası","0101000020E61000000126BA7889033F40F47AE69B234C4440"
263,"Kuzalıç","0101000020E61000003AA462ADEB133F40C5984FB1C5404440"
264,"Büyük","0101000020E610000023090CA36A5D3F407B2A4C84B2424440"
265,"Hacıaliler","0101000020E6100000EE81B1193B663F40E6142EF53D3D4440"
266,"Bürücek","0101000020E6100000626534F279073F40009B62C4F4424440"
267,"Karaçomak","0101000020E610000081F7448DF8123F407050B12083494440"
268,"Salmanlar","0101000020E6100000F37112EFA5293F401AFDC3F1D7414440"
269,"Kayalar","0101000020E610000073E26190AA203F405C5F7F6D58434440"
270,"Davutlar","0101000020E6100000D0CBCDDCE8063F4010E1044B1A3F4440"
271,"Karakaya","0101000020E6100000B3D1393FC5373F40AE4DBE34A0144440"
272,"mahalle","0101000020E6100000697F564F9C463F408303102D680F4440"
273,NULL,"0101000020E61000009F10F05AF83C3F404C885EEBF7054440"
274,"Fatih","0101000020E61000000591FB0C5E563F40E6FFFA8D1B164440"
275,"Esentepe","0101000020E6100000AEB607C666E04040BC1FB75F3EE64340"
276,"Aygın","0101000020E61000004E0B5EF415E5404018CC5F2173EB4340"
277,"Elderek","0101000020E6100000AEE7B523E6DC4040DADA0C816DEB4340"
278,"Karahocalı","0101000020E6100000812AC995D5E1404070928BD6F6EE4340"
279,"Kuşburnu","0101000020E61000009082A7902BE440400FCB0B55D6E94340"
280,"H. Mahmutlar","0101000020E610000065B03D0EDEE84040355C89E53BEF4340"
281,"Torunlar","0101000020E6100000DB69108BBDE9404022F6AEE6A5F14340"
282,"Eskikışla","0101000020E610000044262A6563FF404083CFC59569E34340"
283,"Elifoğlu","0101000020E61000000EDB166536F140407FB04280C2E14340"
284,"Ömerin","0101000020E6100000B11B11E73CF54040F48B12F417E14340"
285,"Apsarı","0101000020E6100000E0298991CA124040B12B77B00F5C4440"
286,"Köşker","0101000020E610000029D8351081F140407A127DE310DE4340"
287,"Kırtıllar","0101000020E6100000292092C60DFA4040EC01A9030FD14340"
288,"Güzeren","0101000020E6100000CB4F0537ADC14040ECB13E2F26FA4340"
289,"Aşağı Mahalle","0101000020E6100000C556D0B4C4CF4040A9A04731E5E34340"
290,"Yeniyapan","0101000020E61000004C1C7920B20C41402AF40BC050D34340"
291,"Karakuyu","0101000020E6100000775E74C3002241408BC3995FCDBF4340"
292,"Aslanlı","0101000020E610000058F89FA124204140C94E8935A6D34340"
293,"Yarımkale","0101000020E6100000206926CE401841407006240626C04340"
294,"Karşıyaka","0101000020E6100000F8C610001C154140A34B49206FC14340"
295,"Sengeto","0101000020E6100000B0535161119B4340D6862FB88B174340"
296,"Yayık","0101000020E61000000B067C235F9643400D17B9A7ABB04340"
297,"Saçaklı","0101000020E61000007EE94889B8894340450E1137A7A94340"
298,"Bük","0101000020E61000006D7CDC6DCDA543407DE31016BAAB4340"
299,"Güneşli","0101000020E61000009A94826E2F8443409D79DE324CA94340"
300,"Meşedibi","0101000020E610000074A95B87B4994340C466DBC424AB4340"
301,"Küllüktepe","0101000020E61000009593F540D03541403EA8D5A1E4164440"
302,"Yukarı Beşkız","0101000020E61000003A0900E9F6394140BFB0A14044084440"
303,"Orta","0101000020E6100000EE13F6A397284140FA635A9BC6FD4340"
304,"Küçük Ekmekçi","0101000020E61000005ADEB0C80A5241402C2D23F59E144440"
305,"Çat","0101000020E61000004DE03197AF284140FCB0396288BF4240"
306,"Bahçe","0101000020E61000009CAF4802C34E41400E58288870C24240"
307,"Martı","0101000020E61000007A354069A88641407BA6F2D13DE94240"
308,"Cevizli","0101000020E610000028F1B913EC824140ED1978A4B0D74240"
309,"Kadı","0101000020E6100000813E9127498B40401F679AB0FDC94440"
310,"Hanaz","0101000020E61000006B36453646894040605628D2FDC54440"
311,"Demirci","0101000020E6100000DE49FA6AFD8840407C3C3E6BC8C44440"
312,"Damasığmaz","0101000020E61000007C1EEDC90D8C4040BAC381EBE5C74440"
313,"Çakıroğlu","0101000020E6100000B92D36525B8A404045EBF2F79CCA4440"
314,"Kabadayı","0101000020E6100000892C2D7EAE8E4040E9263108ACCA4440"
315,NULL,"0101000020E6100000C5D622580B8640405A0D897B2CBF4440"
