"id","name","geom"
219,"Kırıkhan","0101000020E610000019C0A5AD5B2E42403BD56BC4DD3F4240"
220,"Posof","0101000020E6100000B985538B2D5D4540D942908312C14440"
221,"Tuzluca","0101000020E6100000ED3DA6FFF6D4454028E494CA25054440"
222,"Bulanık","0101000020E6100000DBB639DF9922454098906A33A98B4340"
223,"Varto","0101000020E61000007B13437232BA44404AC7E6F406964340"
224,"Hınıs","0101000020E61000007CFF3053A4D94440B6CA02DCE2AD4340"
225,"Karayazı","0101000020E6100000CA2D52CD51124540247CEF6FD0D94340"
226,"Tekman","0101000020E6100000B9686DBF21C144405E961BB1BBD24340"
227,"Tutak","0101000020E610000089BDAB79E962454037F4609C09C54340"
228,"Hamur","0101000020E6100000BAE644717D7E45408AE942ACFECD4340"
229,"Besni","0101000020E6100000E158BCFD5EEE4240884DBF9F75D84240"
230,"Araban","0101000020E6100000B09F0FE03ED84240EBF70EC86FB64240"
231,"Yavuzeli","0101000020E6100000BDF039668FC842405346B7B98CA84240"
232,"Gölbaşı","0101000020E6100000CAA9F81ADDD14240E92ADD5D67E44240"
233,"Doğanşehir","0101000020E61000004942C7B370F04240710E8DDDF40B4340"
234,"Tut","0101000020E61000001B834E081DF542402FADE17DB0E54240"
235,"Honaz","0101000020E6100000D75BB9CD0A453D40F0FB372F4EE04240"
236,"Bozkurt","0101000020E610000093516518779B3D40E20A838D46E94240"
237,"Baklan","0101000020E61000008B64D9DD4D9B3D40806A172E06FD4240"
238,"Çivril","0101000020E6100000952E5805C5BC3D40398A62A879264340"
239,"Sivaslı","0101000020E61000007D89C27817AF3D408EFC660701404340"
240,"Dinar","0101000020E61000002E0840378F2A3E40575F5D15A8084340"
241,"Uluborlu","0101000020E610000096276B2FFD723E40F0AC3830140A4340"
242,"Tavas","0101000020E61000007B02171A3E123D4057C224A655C94240"
243,"Kuyucak","0101000020E61000005BFCB7DCAA753C402D7EAE111CF54240"
244,"Çine","0101000020E6100000123A9E85F30F3C4049DD297865CE4240"
245,"Köyceğiz","0101000020E6100000DCC9969B5EB03C4076172829B07A4240"
246,"Ortaca","0101000020E6100000BE1B66C3F5C33C40D5EC8156606B4240"
247,"Dalaman","0101000020E61000005359B9BCDECC3C406E032D1334624240"
248,"Kumluca","0101000020E6100000C8A1348A9B493E40424DE3CDD02E4240"
249,"Akhisar","0101000020E61000004EF1B8A816D73B407CE3B55C47764340"
250,"Kırkağaç","0101000020E6100000B274F4AE30AB3B40CB10C7BAB88D4340"
251,"Menemen","0101000020E6100000E7F9788D02113B40833A408B004E4340"
252,"Saruhanlı","0101000020E6100000BE5D407969923B40CD0AA073125E4340"
253,"Gölmarmara","0101000020E61000007CF2B0506BEA3B40C7CFEBF4285B4340"
254,"Kınık","0101000020E6100000D15790662C623B40323E2718298B4340"
255,"Havran","0101000020E6100000B547B945AA193B407083352960C74340"
256,"Susurluk","0101000020E6100000E74306A85F283C40D1B8269309F54340"
257,"Bandırma","0101000020E61000008B75053642F83B40AD18AE0E802D4440"
258,"Karacabey","0101000020E61000002502D53F885C3C409436B0B03B1B4440"
259,"Biga","0101000020E61000006DC669882A3E3B403B2F5FA80D1D4440"
260,"Lapseki","0101000020E6100000616C21C841AF3A407F67203B142C4440"
261,"Yenişehir","0101000020E61000000B9F083DF6A63D40B5728AE99D214440"
262,"Osmaneli","0101000020E61000000729D3C32B043E4083FC6CE4BA2D4440"
263,"Hendek","0101000020E6100000041A1131CABE3E40AC6D2F0ED3654440"
264,"Akçakoca","0101000020E61000000AC09A5EBD1F3F408CCC6D0C4B8B4440"
265,"Ereğli","0101000020E6100000DB471394476C3F40B1C5C958C8A34440"
266,"Ayvacık","0101000020E61000004BFF379B33673A4042EC4CA1F3CC4340"
267,"Ezine","0101000020E6100000ACDE86BDF5563A40C3BC225399E44340"
268,"Tavşanlı","0101000020E610000040A61023DF7E3D4095FA0D6EC6C54340"
269,"Kepsut","0101000020E61000009516896423273C405B84189E4DD84340"
270,"Dursunbey","0101000020E61000007C838A0519A03C401F8BC80B44CB4340"
271,"Çekerek","0101000020E61000006FB1EC93EDC041407891538550084440"
272,"Sandıklı","0101000020E610000054C90050C5453E40966C86657D3B4340"
273,"Yunak","0101000020E6100000D905836BEEBC3F40C85D8429CA674340"
274,"Tuzlukçu","0101000020E61000002C97321587A03F40F00280BE883C4340"
275,"Atabey","0101000020E61000004EBBF31F2DA33E406C50453BB8F94240"
276,"Yusufeli","0101000020E6100000BC523B681BC3444020949CB8C1674440"
277,"Haymana","0101000020E61000009F2C6B51553F4040F3171F0B76B74340"
278,"Şereflikoçhisar","0101000020E610000068A730009EC54040B85109F42E784340"
279,"Tarsus","0101000020E61000000806103E94724140D729FB534F754240"
280,"Kalecik","0101000020E61000004619BB8E82B4404099F0F0434A0D4440"
281,"Ilgaz","0101000020E6100000F42CAD2B0BD040406EBF7CB262764440"
282,"Battalgazi","0101000020E6100000B121EEA0C82E434071981E0368364340"
283,"Maden","0101000020E6100000B620A523CAD543405133FF4355324340"
284,"Mazgirt","0101000020E61000004664B37E8ECD4340EE63607880824340"
285,"Pertek","0101000020E6100000D8B79388F0A9434063AC808CCA6E4340"
286,"Hozat","0101000020E61000009CC24A05159C4340837BAF6BC58D4340"
