"id","name","geom"
261,"Tor-Tor mahalla","0101000020E6100000042ED9C2BD185040AA82AC0210E54340"
262,"Tutamgali","0101000020E6100000B7B585E7255D5140C713419C87AA4440"
263,"Aranchi","0101000020E6100000AB3E575B315D5140C8F19E5E84AB4440"
264,"Baliqchi","0101000020E61000006D0613DA4D5A514027A5FB94BE9C4440"
265,"Tashisti","0101000020E6100000BA7A5FA6B75A5140B2463D44A3A74440"
266,"Tuzel","0101000020E6100000C0571932C359514057BC47ECC9A64440"
267,"Staul","0101000020E61000002A1900AAB85A514060DE2DDA2DA74440"
268,"Almaslik","0101000020E61000009C4B169CE6575140FDF9B660A9A34440"
269,"Suktiyar","0101000020E610000076E7E4A0DF5D514062E24515B4A04440"
270,"Akkum","0101000020E6100000709A3E3BE05E51408ED59C723BBE4440"
271,"Qolgandaryo","0101000020E61000009DAFA3BBB5D65140C3A85AC1256E4440"
272,"Karakalpak","0101000020E6100000CBB91457155A51402F41576CDD9A4440"
273,"Mamut","0101000020E6100000331070AD9B5A5140024466D3B6984440"
274,"Shonazar","0101000020E61000007A81A32EE3595140473E0A325DA14440"
275,"Nazarovul","0101000020E610000082E673EEF6585140718B9E002F9D4440"
276,"Bo'zauchi","0101000020E61000002195BD00D656514027501FDCF89D4440"
277,"Qurama","0101000020E6100000993913897858514008CD09359E9F4440"
278,"Qipchoq","0101000020E610000082A6CA9CD3555140F1C3F7B4799C4440"
279,"Qipchoq","0101000020E6100000BB3DAD4706565140B031546A9B9B4440"
280,"G'allaquduq","0101000020E610000055DD239BAB5C51402049A4C8B5834440"
281,"Kanklisay","0101000020E6100000F44AFECCC55A51400480194284864440"
282,"Araul","0101000020E6100000C92E62E98D585140A42C8DA9058A4440"
283,"Jangaboy","0101000020E6100000C77F2667CD5951400874266DAA894440"
284,"Unbeshaul","0101000020E61000001DB1715875585140D1B8269309884440"
285,"Choldorovul","0101000020E61000004E74A785DC585140A97812C770874440"
286,"Izza","0101000020E61000006E4E2503C0595140F8EF0BF9B1804440"
287,"O'rtaovul","0101000020E61000006F7DFDB5615B51401D76DF313C804440"
288,"Arichniy","0101000020E61000001D82F45EC65A5140344C6DA983834440"
289,"Mash'al","0101000020E6100000B8A2DE9DC6595140F2D47EC6E0964440"
290,"Karakalpak","0101000020E6100000340F60915F545140C5AA4198DB974440"
291,"Toshloq","0101000020E61000001D041DADEA525140E465F2727D984440"
292,"Guliston","0101000020E6100000404E98301A5D5140861046A2868B4440"
293,"Ahmad Yassaviy","0101000020E6100000421A5FC5735C5140214BD52C86974440"
294,"8 Mart","0101000020E6100000255CC82338575140806E1E3D34874440"
295,"Galabatir","0101000020E6100000E4DDEC6A4D575140559C0F74598A4440"
296,"Bayqo'rg'on","0101000020E6100000B8CA1308BB565140E2B611AA2F974440"
297,"Bektemir","0101000020E6100000C8235DD83F555140A846F993429B4440"
298,"Boyqo'rg'on","0101000020E61000007984E4AEEF55514067994528B6984440"
299,"Kirgizaul","0101000020E610000067D311C0CD565140F1B16087D6884440"
300,"Kumarik","0101000020E610000033C4B12EEE555140D766086C73874440"
301,"Qoraqo'yli","0101000020E61000000E4E44BFB6535140C9C04BBA77814440"
302,"Qizilaskar","0101000020E61000006BBB6477DC535140ED9925016A804440"
303,"Leninabad","0101000020E61000001BD6541685535140025F76F464824440"
304,"Razezd №135","0101000020E610000045E6DBCCB25251404CB560F3BB814440"
305,"Beshtentak","0101000020E6100000853BBC8C874D51405C53C5F940814440"
306,"Usmanata","0101000020E61000001F5C4B12954E5140EDA820F58D804440"
307,"Bagish","0101000020E6100000B53F06E1404D5140C8409E5DBE8B4440"
308,"Beruniy","0101000020E6100000CC3857DE9F495140B19AF8B4D4804440"
309,"Damachi","0101000020E610000058EEBBD8EA485140E93125EDA1A24440"
310,"Qorahusan","0101000020E610000081261D401A4B5140860E70F728994440"
311,"Pavalizar","0101000020E61000006E30D461054B5140E5BDC51E359B4440"
312,"G'ishtko'prik","0101000020E61000008A6BC6B3954B5140DA441CA1559C4440"
313,"Ogonek","0101000020E61000009789C7EAFB4651408EE9094B3C874440"
314,"Каравантепа","0101000020E6100000F45E6BA5464851400FA9B3A4ED9F4440"
315,NULL,"0101000020E6100000C73BD1BF6E475140E487A5DCD8974440"
316,"Oqtepa","0101000020E61000001A9249FCC04F5140D92CF246419D4440"
317,"Obod","0101000020E6100000AC4A6C88BB53514045CDA156E29D4440"
318,"Qazaqaul","0101000020E6100000DE52735E885351408586B47C139F4440"
319,"Kirgizaul","0101000020E6100000DB4E5B23825251408765D8CD319E4440"
320,"Qumariq","0101000020E61000008BEC399F70505140A9BB5752939E4440"
321,"Nomdanak","0101000020E61000008F7BA98E0B52514035064257C79E4440"
322,"Oybek","0101000020E6100000E43DBD0809425140197C5006FDA34440"
323,"Nazarbek sovhozi 4-bo'lim","0101000020E6100000DC9A19A22F46514057C04EFBF7AA4440"
324,"Harakat","0101000020E6100000284FB4064A475140D61EF64201A74440"
325,"Shaymonoprik","0101000020E61000008401953BFD4651400597D8C6E99F4440"
326,"Kuyan","0101000020E6100000530CEB217545514090F1CDDB7DAA4440"
327,"Yangiturmush","0101000020E610000008B4CFBECD45514045D8F0F44A9F4440"
328,"Yangi turmish mahalla","0101000020E6100000AF9EEE972A4651400D82D8E3CFA04440"
329,"Tekstilshik","0101000020E61000005CAD1397634451402C065960D9A34440"
330,"Boytish","0101000020E610000064BECD2C53435140502A2B97D7864440"
331,"Ulug'bek","0101000020E61000006D7594DE12435140C9EDF208C9814440"
332,"1-bo'lim","0101000020E6100000EFD7AE1A15445140179925A6B0814440"
333,"Tahtakuprik","0101000020E61000001071187126455140075F984C158F4440"
334,"Kungurtus","0101000020E610000018FFE329504151407444BE4BA9864440"
335,"To'qimachilik fabrikasini yordamchi ho'jaligi","0101000020E6100000EA0198D736405140F00687CDB6804440"
336,"Darhan","0101000020E6100000EA414129DA605140630E828E56B74440"
337,"Nalazor","0101000020E61000007781374918635140627836F5CBB54440"
338,"Sergeli","0101000020E6100000801D49939C60514048D5C0A096B54440"
339,"Arganay","0101000020E6100000C1CEA8546461514033E202D028B64440"
340,"Kirgizaul","0101000020E6100000AA7B09BAE25F514067CD340642BA4440"
341,"Mayskiy","0101000020E6100000C3C2A453B26151403F07F1DCD6B94440"
342,"Tagay","0101000020E610000014090154CC615140317BD976DAB84440"
343,"Gagarin","0101000020E6100000480DB78D50615140D8D9EB38D9BC4440"
344,"Selmash","0101000020E61000006E293119586051402531523937BA4440"
345,"Beshbola","0101000020E6100000D8069387AA615140998C199760AB4440"
346,"Kipchak","0101000020E61000007A66930D35615140E0C95D3A9CB14440"
347,"Vodniy uzel","0101000020E610000098D7B6CDF9645140C1F16BDA7BB44440"
348,"Karl Marks","0101000020E6100000BC1F5CA64B645140ACCEC53AB0B04440"
349,"Samari","0101000020E6100000F7E978CCC06750404533AA679C384440"
350,"Eski","0101000020E61000000551F70148665040BD00FBE8D43B4440"
351,"Magarach","0101000020E61000003F30911CFA5D514008292E7D9EB34440"
352,"Stepnoy aul","0101000020E6100000E522635AC06551409ACFB9DBF5BF4440"
353,"Azotchik","0101000020E6100000278007AB566251409BB45F2D2DB94440"
354,"Nanli","0101000020E6100000AC866984A361514063B0879BF8B74440"
355,"2-chi Himposelok","0101000020E610000024EDEB65806451401455641987BC4440"
356,"Kirkkuruk","0101000020E6100000C1A90F246F6451408E1546C4DEB74440"
357,"Quyi-chirchiq","0101000020E61000004BA71A62E1665140A665FF97C6BF4440"
358,"Yumalak","0101000020E610000070F728128264514057FCF03D6DB84440"
359,"Yangi mahalla","0101000020E610000027953A12F965514096B61380DABB4440"
